id,text,polarization,dialect_code,dialect_name,translated_text
eng_4b5318c8acd1533e5603b3ab73fe14e9,Mike Pence is running in 2020!,0,arz,Egyptian Arabic,مايك بنس خَشّ السباق في 2020!
eng_9abb024944b2783a67767a88503a49b1,Mike Pence should come forward.,0,arz,Egyptian Arabic,مايك بنس لازم يطلع ويكشف الحقيقة.
eng_c9ba77a291771427c067956585950cbc,"Multiple explosions heard over the mentioned area, one iron dome rocket reported launched gaza",0,afb,Gulf Arabic,تسمع انفجارات متعددة في المنطقة المذكورة، ورد إطلاق صاروخ من القبة الحديدية نحو غزة
eng_79b4d6ea084466ca05aded1770bb1b68,"My conservative, working class family is currently reading the most hardcore, conspiracy theory, memable content for free.",0,arz,Egyptian Arabic,عيلتي المحافظة من الطبقة العاملة دلوقتي بتقرأ أقوى محتوى مؤامرات قابل للميمات ومجاني.
eng_f6de639c2b0e1509845569375f0fa182,"NRA, you had one job! One!!",0,arz,Egyptian Arabic,الجمعية الوطنية للسلاح، كان عندكم شغل واحد! واحد بس!!
eng_92334083942172062fd22cf2ed2207d9,"National identity, leopard. Another possible explanation is",0,ar,Standard Arabic,الهوية الوطنية، النمر. تفسير محتمل آخر هو
eng_355351a1efb730a3066d76812d1da9f3,Nationalism in America Nationalism in my home country,0,arz,Egyptian Arabic,"القومية في أمريكا
القومية في بلدي"
eng_bf19d54843a7878e0d5d176663b41a84,Nationalism is when you ignore everybodys definition of Nationalism and just protect your country and people,0,arz,Egyptian Arabic,القومية هي لما تتجاهل تعريفات الناس للقومية وتدافع بس عن بلدك وشعبك
eng_c5f725b54fdc1fa174d05f44123ba724,NewsAlert Blinken discusses military aid on surprise visit to Kyiv reported by news agency AFP,0,arz,Egyptian Arabic,عاجل: بلينكن يناقش المساعدات العسكرية في زيارة مفاجئة إلى كييف حسب وكالة الأنباء AFP
eng_87a415a7a111a7ef3a3df09fa1183fab,No more blockade on Gaza Cuba LiftCubaGazaSiege LetGazaCubaLive,0,apc,North Levantine Arabic,ما في حظر على غزة بعد هلّو الحصار عن غزة كوبا ارفعوا الحصار خلي غزة وكوبا تعيشوا
eng_37a72b80a77fe36e20401962dc8a531b,Nope. This is fake news. Were loving ALL of this.,0,apc,North Levantine Arabic,لا. هيدي أخبار مزيفة. نحنا عم نحب كل هالشي.
eng_316c175b6d1032182aefa36cc47d7018,Not only propaganda apparatus. Intelligence apparatus too,0,apc,North Levantine Arabic,مو بس جهاز الدعاية. كمان جهاز الاستخبارات
eng_e19b6229c77c83b66f4bc3815b46cd0a,Novak Djokovic on Border Security is going to be the best episode ever!,0,afb,Gulf Arabic,نوفاك دجوكوفيتش عن أمان الحدود بيكون أحسن حلقة على الإطلاق!
eng_5d9b751c980d2332323453dd05a3dd90,"November 9, 2024 Heres the proof it wasnt Joe Biden!",0,afb,Gulf Arabic,9 نوفمبر 2024 هذي الدليل إنه ما كان جو بايدن!
eng_8626b974b4458ed5e761de3955c05e38,Now seems like a good time to reread the 2017 bipartisan senate intelligence report on Russian election interference.,0,apc,North Levantine Arabic,هلا مبين وقت منيح إنو نعيد قراءة تقرير المخابرات بمجلس الشيوخ الثنائي الحزب لسنة 2017 عن تدخل روسيا بالانتخابات.
eng_4f436565d7a6323730113e915f31f270,NowPlaying Breaking glass Mr Zelensky goes to Washington Breaking glass Mr Zelensky goes to Washington,0,acw,Hejazi Arabic,الآن يُعرض: زجاج يتكسر، السيد زيلينسكي يذهب إلى واشنطن. زجاج يتكسر، السيد زيلينسكي يذهب إلى واشنطن.
eng_67b9dc8e786619c942aa92876b11be7c,"Oh, did I mention the imperialism?",0,ar,Standard Arabic,آه، هل ذكرتُ الإمبريالية؟
eng_c96725defbc139fb326274e5ad528cda,Once while i encourage ppl in swing states to vote blue.,0,ar,Standard Arabic,ذات مرة بينما أشجع الناس في الولايات المتأرجحة على التصويت للحزب الديمقراطي.
eng_13f917b1a192ebf3f0fec8872d90f7d7,One thing that really bothered me was that media kept calling all the swing states before counting was completed,0,ar,Standard Arabic,ما أزعجني حقًا هو أن وسائل الإعلام استمرت في إعلان جميع الولايات المتأرجحة فائزة قبل الانتهاء من العد
eng_6e2529265ec52e5afb2b7096332f083e,Only 2 days left of the Joe Biden Presidency. Not sure what to expect of the next 4 years,0,apc,North Levantine Arabic,ما ضلَّ إلا يومين من رئاسة جو بايدن. مو متأكّد شو بتوقّع من الأربع سنين الجاية.
eng_e86db34482a986af37923c1e30b97e74,Planatir is also doing border security.,0,afb,Gulf Arabic,بلاناتير بعد قاعدة تسوّي أمن الحدود.
eng_db3a2aec6b45cd1379ded805c16ee098,"Please inform the world voter suppression is real. Gerrymandering helped to swing the Electoral College, which should be abolished.",0,ar,Standard Arabic,يرجى إبلاغ العالم أن قمع الناخبين أمر حقيقي. ساعدت هندسة الدوائر الانتخابية على تغيير نتيجة المجمع الانتخابي، الذي يجب إلغاؤه.
eng_24bfaa3408a0fbee17c8405d12757235,Posting a pic of a dozen neonazis at a rally to justify the annexation and denazification of New Zealand,0,acw,Hejazi Arabic,نشر صورة لدزينة من النازيين الجدد في تجمّع عشان يبرّر ضم نيوزيلندا وتطهيرها من النازية
eng_f7fa8cce1563d1a08fbf83cbb7a6a6b2,"Predictably good stuff from . ""Starmers key contribution was to demonstrate that the most effective attack against populism was not ideological. It was",0,ar,Standard Arabic,"أمور متوقعة جيدة من . ""كان الإسهام الرئيسي لستارمر هو إظهار أن الهجوم الأكثر فعالية ضد الشعبوية لم يكن أيديولوجيًا. لقد كان"
eng_f4e4f704a3a7d7ffbaad3c18a372c4db,"Prior to the Operation, the IDF evacuated some 350 patients to mitigate the risk of civilian casualties during the operation.",0,acw,Hejazi Arabic,قبل العملية، جنّت القوات الإسرائيلية حوالي ٣٥٠ مريض علشان تقلل خطر وقوع قَطَاعَات من المدنيين خلال العملية.
eng_c99afcbc7d8e19c8b25b031f65102f85,ProTrump Republicans beg him to reverse course on part of his immigration crackdown MSNBC,0,arz,Egyptian Arabic,جمهوريون مؤيدون لترامب بيتوسلوا له يغير موقفه في جزء من حملته الصارمة على الهجرة — MSNBC
eng_e1e114def479cc9c347d85d68d327813,Process refugees in Calais. PoliticsLive,0,ar,Standard Arabic,معالجة اللاجئين في كاليه. PoliticsLive
eng_b40747d2b3892be31ca22c74055b5d9d,Professor John Mearsheimer NATO Expansion Provoked Russia,0,arz,Egyptian Arabic,البروفيسور جون ميرشايمر: توسيع حلف الناتو استفز روسيا
eng_e1e9277826e351263085e9076041e2c4,"Putin this Putin that, how about you putin that work to get a job.",0,ar,Standard Arabic,بوتين هذا بوتين ذاك، ماذا لو ركزت أنت على العمل للحصول على وظيفة؟
eng_b8ee4e667e2dc702e8fcb26566913b57,"Putin this Putin that, how bout you Putin the work , Putin the hours take whats ours",0,ar,Standard Arabic,بوتين هذا بوتين ذاك، ماذا عن أن تقوم بأداء العمل، تقضي الساعات وتأخذ ما هو لنا؟
eng_9f50b44f6560e0ef090d36ebca18180a,Putin warns of hitting new targets if Kyiv gets new missiles RussiaUkraine war News Al Jazeera,0,arz,Egyptian Arabic,بوتين يحذر من استهداف أهداف جديدة لو كييف حصلت على صواريخ جديدة روسيا أوكرانيا الحرب أخبار الجزيرة
eng_a7676a5f4001ba40c253ea0392d42a28,REMINDER 4 ALL MY TX MUTUALS early voting ends on the 4th,0,afb,Gulf Arabic,تذكرة للجميع — كل متابعيني في تكساس: التصويت المبكر يخلص في اليوم الرابع.
eng_742dc9aefbab124eb097bd493dcefa3a,Really good and easy read. Talks about State Capitalism vs Free Market Capitalism. It was written in 2010 I think,0,apc,North Levantine Arabic,قريّة كتير وسهلة القراءة. بتحكي عن رأسمالية الدولة مقابل رأسمالية السوق الحر. مكتوبها بظنّي سنة 2010.
eng_a028f4e1599c5770eca11d34458974fb,Really working to make sure people understand that cities are under military occupation,0,arz,Egyptian Arabic,بجد شغالين عشان الناس تفهم إن المدن تحت احتلال عسكري
eng_87ae7278ad9d0868652bf6256b89deb1,"Redneck firing guns into the sky, with accompanying civilian casualties from either stray bullets or people can be utterly stupid",0,apc,North Levantine Arabic,فلاح ريفي بيرمي رصاص بالهوا، ومعه ضحايا مدنيين إما من رصاص طائش أو من حماقة الناس.
eng_08001934db324704fa969f6835bc7329,Refugees ofc being an exception here.,0,apc,North Levantine Arabic,المهجرين طبعًا استثناء هون.
eng_1873624734bfe66badef89c1624803ef,Reparations for globalization and capitalism,0,ar,Standard Arabic,تعويضات عن العولمة والرأسمالية
eng_e41ade28c14bd521d50c79b93f66346f,"Reports of Palestinian Terrorists preparing to launch attack on The IDF in Jenin, Judea and Samaria West Bank.",0,arz,Egyptian Arabic,تقارير عن إرهابيين فلسطينيين بيستعدوا لشن هجوم على الجيش الإسرائيلي في جنين، يهودا والسامرة (الضفة الغربية).
eng_c431b9c36a43a27403a7cbe5a66c705f,Round 2 of voter registration is going on ensure that youre part WeNdioMdosi,0,ar,Standard Arabic,المرحلة الثانية من تسجيل الناخبين جارية؛ تأكد من أنك جزء منها WeNdioMdosi
eng_b85b4c488ca76ca890775ca08770cafe,RussiaUkraine war Putin says ball in EUs court over gas supply seven reported dead in Donetsk market strike,0,ar,Standard Arabic,حرب روسيا وأوكرانيا: بوتين يقول الكرة في ملعب الاتحاد الأوروبي بشأن إمدادات الغاز؛ سبعة قتلى في ضربة على سوق في دونيتسك
eng_471fdf362329d331607a326babeb4414,"Russian Foreign Minister Lavrov stands by denazification claims, dismissing Zelenskyys Judaism",0,apc,North Levantine Arabic,"وزير الخارجية الروسي لافروف متمسك بادعاءات ""نزع النازية""، ويقلل من شأن يهودية زيلينسكي"
eng_73a498ee92e337cb1ca3602c6f3c143e,"Russias military says withdrawal of troops from west bank of river that divides Ukraines Kherson region completed, reports AP",0,ar,Standard Arabic,الجيش الروسي يقول إن انسحاب القوات من الضفة الغربية للنهر الذي يقسم منطقة خيرسون الأوكرانية اكتمل، وفقًا لوكالة الأسوشيتد برس
eng_6da2e9960b34e50710483f556eb954f6,Sanctions dont do anything lol,0,apc,North Levantine Arabic,العقوبات ما بتعمل شي، ضحك، ههه
eng_478e6ad93fd80a5c73b5ef40b414a46b,"Seattle Office for Civil Rights memo says Seattle PD weapons can amount to ""collective punishment""",0,apc,North Levantine Arabic,"مذكرة مكتب الحقوق المدنية ب‍سياتل بتقول إن أسلحة شرطة سياتل ممكن تُعَدّ ""عقاب جماعي"""
eng_d2a01885dd87b5d54194edad82a92c57,"Seems Like Kamala Harris Is Settling Into PostVeep Life New York Magazine Even in her downtime, she exudes hope and inspires action.",0,ar,Standard Arabic,يبدو أن كامالا هاريس تستقر في حياة ما بعد نائبة الرئيس — مجلة نيويورك. حتى في أوقات استرخائها، تفوح منها روح الأمل وتلهم الناس للتحرك.
eng_c19215e6c76d4986cb7a6c3fba9b3d57,Should we abolish the electoral college,0,apc,North Levantine Arabic,هل لازم نلغي المجمع الانتخابي؟
eng_700e1be353bf3a869810dbd02a28374b,Show your support to keep MSNBC on the air,0,ar,Standard Arabic,أظهر دعمك للحفاظ على بث قناة MSNBC على الهواء
eng_2fc7b6ef4fc45d0309c6a8ddcea3d9d7,"So Weird, Trumps fixation on water takes a weird turn with California announcement MSNBC",0,acw,Hejazi Arabic,غريب جدًا، هوس ترامب بالمويه اتطوّر لحال أغرب مع إعلان كاليفورنيا — MSNBC
eng_7f3de8a805f94474ab05f433e7a80ff3,So that leaves only two blue states in the whole country.,0,arz,Egyptian Arabic,يبقى كده في دولتين بس باللون الأزرق في البلد كله.
eng_f08d027a8e5c3dc29456980372283da0,So their solution to stopping illegal immigration is to shut down the app that allows immigration to enter the country,0,afb,Gulf Arabic,فحلّهم لوقف الهجرة غير الشرعية إنهم يقفلون التطبيق اللي يخلي الهجرة تدخل البلد
eng_2bd9eacc97afcf30ea600f1e385bb773,"So, are we any closer to ending the electoral college today? VotingRights",0,apc,North Levantine Arabic,فهل صار فينا اليوم أقرب لإنهاء كلية الناخبين؟ VotingRights
eng_e71fb97e2a6355121633fce4b7fd914d,Social media is even more unusable today than at the start of the Ukraine invasion. Seems best to avoid it entirely,0,ar,Standard Arabic,وسائل التواصل الاجتماعي أقل فاعلية اليوم مما كانت عليه في بداية غزو أوكرانيا. يبدو أن تجنبها تمامًا هو الأفضل.
eng_0db6656ea02920fe236fd7f0f66db198,Socialism is when LGBTQ rights,0,apc,North Levantine Arabic,الاشتراكية هي لما حقوق الأشخاص المِثليّة ومَنْ لهم هويّات جنسية غير تقليدية...
